65514,65390,16848,65452,65519,65527
65508,65384,16906,65472,65532,65525
8,65364,16900,65529,8,65530
65514,65354,16866,54,5,65527
0,65380,16850,86,19,12
0,65404,16796,88,22,65525
65476,65424,16738,53,5,13
65508,65418,16736,4,65528,65523
65508,65424,16704,65502,65535,6
65488,65442,16710,65498,65528,65520
65504,65424,16764,65521,65534,8
65486,65444,16796,24,10,65521
65460,65452,16810,63,19,65533
65476,65436,16794,74,19,65521
65490,65454,16710,61,15,65530
0,65452,16756,38,0,65514
65500,65448,16800,3,3,65532
65492,65438,16784,65528,65521,65527
65468,65416,16842,65510,65524,65530
65526,65360,16856,65517,65531,65532
65526,65376,16864,65530,65533,0
65486,65316,16792,11,65527,65532
65522,65374,16708,23,1,1
65488,65372,16680,29,65534,65529
65502,65428,16742,25,65534,0
65492,65446,16762,21,65535,65521
65496,65436,16814,1,65530,5
65534,65432,16808,7,65535,3
65534,65418,16786,7,1,11
65472,65374,16788,15,65529,65531
65470,65408,16766,5,3,65525
65516,65350,16754,21,9,11
65482,65368,16788,21,65534,11
65452,65386,16790,17,10,6
65444,65368,16774,17,0,7
65480,65332,16754,18,0,65529
65534,65378,16700,13,4,5
65526,65394,16740,13,65517,65521
65510,65410,16802,17,65529,65534
65526,65470,16768,24,6,65534
65522,65412,16750,29,65530,23
65514,65436,16780,27,1,2
18,65406,16782,28,14,65534
65510,65448,16794,23,65535,65530
65494,65444,16778,12,65528,1
65488,65444,16820,18,8,65528
65472,65420,16836,65535,65527,65531
65480,65428,16732,4,8,65532
65492,65422,16778,5,1,9
65484,65370,16762,5,65529,7
65476,65364,16802,20,0,3
65478,65390,16768,26,13,9
65482,65416,16770,32,65533,65524
65494,65434,16732,26,65531,9
4,65398,16822,15,5,65535
65482,65378,16750,16,65531,2
65478,65404,16766,13,3,12
65502,65398,16818,16,65530,65528
65474,65450,16810,8,2,10
65468,65392,16816,3,65527,13
65498,65388,16850,4,10,3
65496,65414,16718,65529,1,65531
65472,65434,16780,1,65535,7
65456,65416,16744,14,5,65521
65450,65434,16750,22,6,13
65446,65444,16798,23,12,4
65464,65390,16772,29,8,10
65496,65396,16724,22,65533,65529
65506,65406,16760,16,65529,2
65476,65414,16736,11,4,65514
65502,65422,16812,11,2,1
65480,65410,16808,11,2,65525
65494,65416,16778,17,65529,65526
65494,65440,16804,20,65535,65518
65512,65398,16824,23,4,4
65500,65404,16800,21,17,65528
65464,65432,16770,8,7,7
65494,65442,16794,65530,65529,65526
65512,65372,16786,65529,65534,65527
65510,65388,16782,65532,2,65522
65512,65396,16774,11,3,65533
65506,65448,16796,13,65534,65527
65508,65408,16768,19,2,4
0,65426,16792,28,5,65531
65506,65398,16824,22,65534,65530
65516,65388,16808,18,8,2
65530,65400,16786,6,65532,9
65520,65388,16782,4,4,65520
65526,65392,16798,65532,14,65533
65494,65394,16834,3,18,12
65502,65384,16826,6,12,5
65496,65410,16830,11,6,65534
65448,65400,16822,33,4,65526
65478,65376,16790,26,65530,65523
65464,65400,16754,38,3,0
65458,65414,16718,31,0,14
65506,65396,16748,15,1,2
65488,65408,16746,11,3,10
65508,65440,16766,65532,8,65526
65508,65420,16800,65532,65531,65532
65500,65366,16852,65528,65531,65526
65528,65378,16824,65529,65534,8
14,65424,16812,65528,0,65533
65490,65432,16758,3,0,0
65486,65420,16722,13,65528,65520
65502,65418,16794,10,65535,3
65504,65398,16798,16,12,65532
65456,65408,16792,8,2,5
65486,65394,16780,11,1,65525
65490,65432,16786,8,4,10
65500,65448,16810,12,1,65520
65494,65420,16768,15,13,0
65512,65410,16764,16,20,65525
65478,65408,16796,21,9,65535
65474,65412,16782,22,14,65529
65462,65422,16786,19,15,10
65482,65406,16816,18,8,65534
65524,65438,16826,14,11,10
20,65430,16784,7,1,65527
30,65426,16722,10,65534,10
65512,65436,16722,10,0,65526
65496,65426,16768,9,65535,8
65462,65402,16738,18,65530,3
65468,65398,16778,7,6,65528
65504,65428,16796,5,5,2
65494,65426,16838,10,5,65519
65506,65448,16832,13,65532,65535
65518,65428,16790,20,5,65524
2,65432,16734,19,5,65535
65496,65414,16814,27,65533,1
65496,65436,16784,23,65535,8
65504,65448,16714,26,65526,6
12,65414,16756,31,65534,65535
65514,65422,16768,23,65534,65533
65478,65394,16764,12,65528,65535
65478,65404,16824,10,65530,65535
65462,65404,16834,1,65528,9
65442,65432,16764,0,65527,65534
65498,65408,16744,5,2,5
65458,65416,16796,11,65529,65533
65492,65392,16860,13,65534,0
65528,65380,16830,12,0,65525
65470,65374,16798,15,65524,0
65488,65412,16754,16,2,65533
65498,65410,16772,19,3,4
65482,65420,16772,17,65529,65523
65510,65384,16812,12,65526,1
65486,65352,16810,15,65534,0
65506,65350,16740,25,65530,65534
65480,65404,16762,16,65529,65524
65502,65382,16740,14,4,15
65514,65394,16740,11,4,7
0,65418,16726,18,8,1
65512,65410,16764,26,14,2
65494,65416,16778,30,3,16
65498,65380,16774,22,6,16
65518,65410,16788,10,6,1
65516,65412,16748,19,65535,8
65502,65396,16786,16,8,11
65450,65370,16846,4,6,65527
65470,65364,16826,12,2,65531
65492,65364,16796,10,5,65526
65492,65408,16794,2,65535,4
65524,65416,16794,5,65524,65531
65498,65410,16752,8,65528,65531
65494,65386,16762,20,2,65520
65500,65394,16744,21,65528,65529
65478,65444,16810,14,6,3
65518,65422,16808,23,7,10
65520,65420,16728,23,2,65528
65524,65438,16724,35,13,65535
2,65426,16726,25,65535,1
65532,65412,16660,10,2,4
65500,65418,16724,7,65532,65520
65514,65398,16832,3,65533,65522
10,65414,16772,6,5,65533
0,65368,16776,10,65535,65531
65512,65410,16816,14,65523,65533
65494,65410,16810,14,65525,65532
65492,65404,16778,16,65533,65528
