138632,140240,140705,137715
142087,139165,141852,142121
140786,141618,140134,139933
142445,143964,143554,143371
142394,143405,141511,145901
140014,141716,141929,141123
140658,140343,141294,139434
139878,139694,141801,140223
140351,140820,140176,141055
140360,138312,141387,139758
138666,139353,137873,141251
138705,139503,140957,140841
142995,140940,141558,140231
139950,139941,140906,140828
141264,142164,142241,141482
142301,145257,143473,145448
143222,143871,144758,144894
141647,140897,141166,144220
140543,144144,141681,145551
142475,141878,143124,144301
143797,143780,141550,143567
142731,142557,143200,141818
139340,142394,141226,140351
143554,140487,140219,140326
141507,140322,142377,140031
145048,142932,144642,141294
142864,143034,144877,143810
142561,141759,143380,142847
141391,140453,142445,141643
141579,141255,142091,143913
142313,142574,142079,142138
142944,141759,142872,141537
141681,139992,140087,140121
140752,138786,139366,141558
141012,139605,141814,142237
140104,140585,140953,141315
141652,139327,141460,141639
139762,139776,140151,140270
137429,138718,138346,137702
139520,137097,140347,136998
141162,139554,141084,138047
139907,140339,139195,139600
141196,142390,143243,141357
141255,144173,143823,140607
142036,141448,141972,139741
139152,140039,140231,140316
141767,137804,137958,137719
138363,138926,137873,139395
140833,141187,142364,140641
141012,138013,138235,137984
143319,142117,142011,144953
142727,144339,143017,143602
142045,145218,142769,143831
143695,143598,142936,145333
146063,146908,145990,144314
141704,142172,142898,142415
142881,142885,141545,143226
139558,141827,141844,141635
138278,140129,138803,140607
140445,139541,139753,140526
144041,141827,144322,143188
144570,141588,142902,143678
143888,146442,145782,142233
146583,144369,145141,144472
140585,143154,141972,141664
138756,141243,139532,142731
142394,140206,141848,141609
142113,142654,142185,143350
140356,140599,140087,142125
145299,141857,142390,144087
142045,145244,144130,144075
141964,144527,144646,145981
142403,142475,143021,142330
140479,142944,141729,140722
145005,143678,142603,142910
142859,141874,143666,142859
144113,142151,143490,141482
139856,142176,141294,142574
138231,139541,141046,140453
140257,139412,140880,140616
141042,138602,140151,135804
141626,143128,142625,140987
140278,137928,140999,140189
142377,139532,140078,139178
141981,141243,140304,142070
138773,140688,140978,141067
137527,139156,139212,138794
139848,138572,137865,136985
138917,139907,140138,141141
139677,136917,135535,136951
135629,138670,137305,140492
140091,138922,140577,141985
141332,142202,143563,141238
142569,141349,141391,138969
141374,139758,143721,141605
142403,141994,143081,139895
142198,139429,140910,139395
137962,139165,137382,139067
141063,139545,141755,139374
143661,142629,144770,142279
144417,140948,142978,140837
142305,144032,144386,143742
144736,143239,145291,144331
143776,141209,140709,143213
141664,144134,143393,145794
143939,143865,144322,144182
146063,145636,145794,143670
142079,142360,143537,143034
145776,141379,144553,144608
143917,144297,145188,143529
144642,142970,145240,142953
144497,142130,144531,142466
141439,142066,142500,142057
141558,142125,141733,143107
142407,142100,141681,141268
142893,146314,143149,146532
144766,144165,144429,144394
141414,140572,141038,141465
138947,141072,140287,141729
140902,139869,141357,139702
139097,139408,140231,140005
141289,141681,140265,144062
140816,142356,140453,142227
139924,143209,140718,141272
138384,140868,136418,139374
144377,143427,141886,142804
141579,140765,142407,140944
140841,141272,141844,142045
144446,142301,145747,142023
141647,143196,141362,141528
142032,141596,140530,142642
143563,143376,142381,141643
142714,144326,143000,143670
142838,143853,142206,141929
139609,140697,140974,142936
140424,139532,142739,141954
141038,140667,141264,141618
140330,142096,140697,142961
138411,140466,139793,141643
141084,140828,142394,140564
143017,143435,141806,143052
