65340,65410,16722,161,32,65507
65366,65450,16652,151,31,65510
65344,65442,16712,88,6,16
65360,65426,16708,65519,65533,65522
65360,65438,16744,65431,65505,65495
65356,65402,16864,65455,65517,10
65356,65412,16850,65515,65532,23
65394,65434,16780,26,8,65519
65370,65478,16726,22,15,65513
65334,65472,16700,65507,65524,65527
65324,65486,16742,65454,65508,20
65336,65508,16786,65416,65484,8
65342,65466,16832,65436,65506,65510
65402,65430,16846,65535,3,65516
65386,65464,16836,80,14,3
65386,65494,16770,74,36,65531
65394,65462,16732,25,15,65528
65374,65462,16794,7,3,65531
65372,65440,16796,65535,65533,37
65394,65416,16806,65479,65520,65526
65410,65398,16826,65462,65511,65518
65398,65368,16892,65505,65534,5
65372,65428,16778,65531,11,18
65344,65416,16714,65457,65512,65512
65362,65396,16764,65420,65482,65529
65344,65372,16806,65402,65509,11
65354,65422,16758,65364,65494,13
65368,65394,16820,65330,65489,65495
65340,65386,16920,65368,65493,9
65344,65362,16832,65420,65514,21
65344,65412,16710,65419,65508,65528
65358,65458,16716,65362,65480,65532
65398,65422,16854,65339,65468,35
65386,65400,16856,65367,65501,33
65402,65424,16818,65429,65523,65534
65392,65410,16802,65488,0,65527
65350,65478,16732,65501,3,50
65386,65462,16744,65430,65499,11
65424,65390,16812,65408,65486,7
65368,65384,16884,65505,65523,19
65392,65406,16774,66,11,17
65354,65462,16582,39,15,9
65360,65454,16670,65468,65528,65523
65368,65402,16736,65419,65520,17
65394,65402,16812,65440,65513,53
65382,65398,16800,65465,65524,65531
65364,65414,16722,65496,65530,13
65338,65392,16660,65463,65516,9
65402,65376,16834,65416,65505,65531
65372,65372,16900,65461,65531,65513
65372,65408,16824,65507,65529,65499
65398,65428,16864,65481,65521,19
65364,65406,16888,65485,65531,20
65340,65382,16912,31,3,65514
65356,65340,16802,85,21,65525
65326,65382,16712,109,24,4
65336,65436,16686,96,33,8
65330,65408,16680,18,65519,16
65348,65406,16744,65458,65498,65535
65366,65398,16770,65405,65491,55
65380,65382,16852,65383,65493,65507
65366,65414,16828,65420,65509,10
65342,65490,16610,65350,65485,22
65344,65448,16712,65182,65442,6
65360,65370,16884,65150,65421,65534
65352,65370,16992,65259,65466,2
65358,65362,16944,65387,65509,2
65364,65356,16922,65481,65523,34
