65450,65090,16898,14,65533,65516
65460,65096,16910,14,65533,18
65524,65106,16870,1,65521,25
65480,65112,16756,3,65526,8
65530,65094,16752,65534,65529,65532
65496,65100,16778,3,7,65522
65468,65082,16824,10,15,4
65432,65086,16874,5,6,19
65510,65098,16840,4,65533,65516
65490,65082,16814,6,3,65501
65486,65094,16828,17,65533,65508
65468,65072,16770,21,8,0
65494,65044,16770,20,65533,21
65408,65096,16732,22,7,11
65438,65070,16728,21,9,65534
65448,65070,16734,23,0,27
65512,65044,16784,16,65530,4
65494,65100,16790,16,65530,7
65514,65100,16762,13,4,65525
65486,65114,16798,18,24,65511
65494,65094,16804,15,11,5
65490,65072,16814,3,4,30
65494,65054,16844,5,8,65523
65520,65060,16838,9,12,65512
65500,65064,16806,19,65535,65515
65490,65034,16754,28,11,5
65482,65062,16762,19,65527,29
65492,65056,16750,23,65531,65533
65480,65040,16788,30,65529,65499
65500,65118,16776,23,3,65529
65472,65114,16760,24,65532,32
65456,65092,16828,12,11,27
65466,65078,16818,18,15,28
65472,65144,16820,13,3,65523
65486,65146,16856,65534,6,65508
65506,65110,16820,65532,3,14
65476,65052,16770,65535,3,32
65490,65034,16784,6,65522,6
65500,65068,16778,20,3,65518
10,65078,16752,11,65532,65511
65504,65106,16802,9,5,15
65496,65096,16830,10,4,0
65514,65084,16776,24,0,65505
22,65042,16798,21,10,65509
65514,65072,16824,21,21,65527
65502,65102,16840,22,18,18
65464,65082,16858,32,7,19
65436,65056,16884,20,65534,65510
65426,65102,16838,5,65532,4
65456,65120,16782,4,65527,18
65470,65094,16790,65535,9,15
65450,65080,16786,13,65534,65526
65472,65072,16746,25,3,65512
65476,65044,16784,14,65525,65530
65526,65046,16784,3,65533,11
65490,65054,16852,65531,65528,65487
65496,65098,16872,6,5,65498
65508,65074,16842,8,1,6
65502,65062,16816,20,65522,18
65494,65060,16828,18,65533,7
65504,65072,16784,16,3,65524
65492,65066,16856,22,5,65530
65500,65078,16840,21,6,47
65480,65076,16858,5,65534,26
65480,65074,16838,18,65532,65533
65510,65076,16754,23,65525,65521
65508,65132,16782,28,4,65523
65488,65082,16734,19,65528,16
65478,65058,16836,8,2,2
65508,65068,16808,65535,65531,65485
65438,65086,16792,10,65535,65520
65488,65090,16814,14,16,18
65496,65090,16728,13,65535,9
65504,65088,16848,0,65533,65531
65474,65128,16890,5,4,65506
65474,65092,16776,15,8,12
65464,65108,16774,20,1,5
65504,65064,16808,23,15,65495
65470,65088,16780,28,12,65527
65474,65122,16828,25,65535,15
65482,65096,16794,22,65535,16
65468,65086,16788,29,8,16
65492,65048,16798,24,6,65505
65460,65074,16832,20,10,16
65466,65100,16844,9,11,41
65514,65082,16840,13,65530,1
65532,65082,16808,13,7,65518
65484,65122,16832,14,5,65515
65478,65092,16794,6,65529,65510
65460,65042,16862,6,65531,31
65486,65068,16864,10,0,65488
65486,65080,16822,27,65531,65521
65488,65070,16848,17,65532,25
65496,65076,16862,8,65535,1
65490,65072,16776,4,12,65504
65506,65074,16824,4,9,65504
65484,65084,16788,16,65534,65523
65476,65072,16804,22,7,17
65460,65092,16840,28,17,65487
65472,65088,16858,28,7,38
65478,65080,16812,22,2,65529
65454,65064,16768,15,0,65525
65474,65080,16770,2,1,65528
65488,65100,16770,13,2,14
65470,65080,16788,19,65520,10
65474,65068,16748,29,65528,65516
65508,65076,16756,18,5,65510
65490,65074,16796,17,15,20
65492,65072,16802,5,17,65486
65484,65046,16864,3,0,65530
65466,65022,16830,5,65535,23
65464,65018,16818,11,3,13
65432,65038,16798,12,8,6
65430,65046,16770,8,2,65515
65486,65102,16828,8,65535,7
65448,65106,16824,14,65532,4
65438,65084,16834,22,4,65491
65452,65110,16860,26,9,22
65472,65100,16880,20,16,11
65424,65106,16796,24,65531,10
65456,65122,16822,14,65534,65512
65446,65120,16828,11,8,65498
65446,65098,16840,20,2,21
65440,65094,16842,23,2,4
65470,65066,16826,32,4,0
65510,65082,16842,36,11,2
65510,65104,16848,32,7,23
65502,65114,16802,23,65534,65531
65534,65108,16788,10,65534,65523
65488,65076,16760,3,7,11
65492,65124,16816,4,11,23
65466,65088,16820,18,4,34
65498,65088,16790,17,2,65527
65502,65112,16812,14,7,65530
65478,65110,16796,20,65532,25
65490,65116,16786,21,12,2
65494,65072,16736,15,16,65522
65478,65050,16768,16,11,65535
65474,65070,16770,12,8,22
65466,65110,16790,6,2,27
65456,65098,16856,2,65529,65521
65464,65084,16776,6,65532,65532
65490,65100,16794,8,65523,65526
65494,65118,16814,12,65529,65515
65448,65100,16770,15,3,65531
65480,65090,16794,10,4,6
65458,65108,16788,10,4,22
65486,65074,16870,15,65529,19
65498,65056,16828,21,65531,65521
65472,65046,16750,32,65530,1
65452,65080,16814,21,65524,65516
65466,65112,16806,14,65535,65522
65470,65084,16768,12,65535,65532
65424,65116,16828,14,4,15
65442,65072,16836,19,65531,30
65472,65090,16816,22,65532,65526
65492,65104,16888,14,65533,65528
65486,65098,16794,7,65534,12
65494,65104,16766,1,0,65523
65488,65110,16766,5,3,1
2,65110,16762,8,4,21
65508,65092,16734,15,6,6
65462,65084,16770,14,8,65535
65444,65062,16736,8,5,65501
65458,65062,16766,9,7,65520
65478,65098,16806,14,65535,5
65458,65084,16794,19,65530,3
65470,65094,16764,7,65530,65517
65496,65104,16798,19,1,3
65480,65084,16744,12,65534,30
65470,65066,16802,25,65527,26
65462,65070,16830,27,1,65532
65442,65080,16822,24,65534,6
65448,65094,16858,13,65525,2
65450,65108,16866,8,65530,0
65438,65098,16878,11,2,65535
65468,65108,16766,8,0,5
65492,65072,16790,11,2,22
65454,65068,16760,7,13,22
65470,65062,16780,6,7,65513
65490,65050,16808,9,4,65533
65512,65036,16804,16,10,65527
65462,65084,16848,19,2,65518
65454,65102,16806,21,4,65533
65486,65080,16784,19,65532,23
65474,65100,16744,11,2,30
65486,65116,16788,8,12,27
65490,65106,16828,21,13,7
65492,65086,16798,23,7,4
65452,65112,16778,7,65533,14
65478,65084,16796,3,65534,0
65462,65082,16852,10,65535,65526
65446,65094,16822,10,6,7
65440,65114,16874,26,19,32
65490,65086,16762,24,4,28
65462,65064,16788,13,4,19
65470,65094,16778,12,18,0
65462,65084,16764,10,3,17
65484,65064,16814,11,17,16
65506,65054,16800,8,2,65526
65494,65078,16784,0,14,65507
65494,65034,16764,16,8,65518
65480,65050,16768,13,65532,65525
65496,65100,16782,18,0,65527
65478,65054,16792,10,10,65501
65478,65096,16806,12,8,65505
65512,65082,16854,18,4,65530
65488,65082,16802,26,1,26
0,65074,16778,22,10,22
65528,65044,16848,13,65529,19
65482,65022,16794,4,65527,14
65484,65012,16786,12,65531,12
65486,65074,16842,18,2,65510
65458,65052,16844,23,4,65525
65474,65022,16836,30,65531,65529
65490,65028,16776,10,4,12
65518,65108,16740,9,65530,1
65472,65076,16800,13,2,21
65504,65096,16808,23,65531,13
65486,65090,16842,25,5,3
65508,65110,16922,16,10,65500
65502,65124,16886,14,9,65510
65488,65102,16844,13,3,65515
65474,65136,16810,19,65529,65528
65480,65124,16750,21,3,65529
65462,65096,16806,19,13,65516
65468,65122,16814,14,13,0
65466,65094,16792,19,6,15
65474,65112,16802,10,9,21
65504,65112,16858,4,65532,13
65530,65078,16828,65530,65533,8
65498,65054,16830,65533,65533,9
65492,65090,16842,14,65530,3
65436,65088,16796,14,65532,65533
65440,65084,16844,18,65534,65511
65500,65068,16824,7,3,65517
65522,65042,16830,17,2,65529
65476,65036,16792,27,4,65533
65482,65048,16776,20,2,1
65474,65066,16744,21,65532,65515
65494,65042,16790,19,12,65524
65478,65028,16816,19,1,26
65476,65068,16866,18,0,29
65484,65086,16866,10,1,1
65462,65100,16816,65533,2,65535
65446,65100,16858,15,65531,13
65464,65088,16888,19,5,28
65490,65092,16782,14,13,65528
65522,65066,16760,17,4,65519
65490,65074,16780,65533,0,65518
65510,65110,16802,5,6,65521
65466,65094,16792,12,8,65516
65444,65060,16776,17,6,65520
65466,65058,16716,10,7,65529
65518,65086,16764,16,65530,25
65516,65078,16714,12,6,15
65488,65062,16752,10,3,4
65482,65048,16820,7,7,65521
65496,65072,16874,1,7,14
65502,65114,16830,1,5,12
65496,65100,16818,2,0,65532
65458,65092,16760,17,2,65493
65510,65104,16776,17,9,65511
65436,65096,16758,1,65529,65529
65442,65062,16744,1,65525,65535
65438,65104,16824,11,65533,8
65476,65038,16800,17,65527,12
65468,65094,16710,29,65526,24
65478,65074,16780,26,65528,65534
65506,65054,16834,23,65529,65520
65484,65068,16778,7,65526,65523
65512,65064,16844,15,65531,65519
65522,65058,16898,10,65527,65525
65514,65038,16872,17,14,65508
65478,65074,16866,26,12,65503
65466,65032,16788,19,3,4
65462,65032,16752,23,3,11
65478,65070,16786,16,10,20
65478,65044,16810,3,0,65534
65450,65072,16802,4,65535,65524
65482,65100,16882,20,65531,9
65486,65090,16846,23,2,14
65490,65074,16774,21,5,65514
65452,65082,16786,18,65532,65513
65480,65110,16776,4,3,65535
8,65092,16832,65530,5,14
65504,65056,16842,19,6,2
65492,65092,16824,15,5,65531
65514,65074,16786,18,65529,14
65472,65098,16774,16,65529,21
65510,65102,16832,18,3,65526
65526,65070,16772,16,1,65514
65506,65104,16792,19,5,65516
65482,65042,16816,17,14,65531
65442,65096,16858,9,4,65533
65440,65090,16848,15,65532,0
65484,65096,16854,11,5,2
65462,65062,16836,12,13,6
65442,65116,16838,11,65534,65497
65432,65080,16782,7,5,65522
65468,65082,16756,12,2,12
65476,65076,16792,7,65532,15
65456,65044,16756,8,7,5
65446,65054,16770,9,1,2
65476,65066,16800,15,0,65534
65456,65116,16804,9,65533,65512
65492,65132,16872,16,0,65530
65494,65160,16836,18,65527,9
0,65120,16876,18,65525,17
65528,65082,16888,12,65530,11
65512,65104,16798,16,65534,65527
65514,65092,16838,16,0,19
65484,65062,16822,8,65534,16
65490,65106,16832,9,2,65531
65478,65110,16822,17,3,65517
65466,65096,16774,8,65535,65530
65514,65098,16876,12,65535,5
30,65072,16850,10,6,65533
65534,65054,16788,9,9,65528
65502,65006,16778,65534,65526,23
65476,65052,16776,9,0,9
65478,65070,16780,26,0,65509
65506,65088,16728,25,1,65510
65468,65076,16724,16,65533,65518
65472,65058,16814,3,5,65530
65486,65102,16810,12,65530,16
65478,65102,16818,27,5,65526
65466,65060,16812,24,10,19
65484,65070,16836,27,13,13
