16637639,16638147,16639150,16637605
16634735,16635699,16637512,16636919
16638245,16637768,16637652,16638676
16640037,16639252,16638310,16636902
16639866,16639628,16639235,16640369
16640143,16641406,16639359,16639419
16640369,16640549,16638919,16639051
16641163,16640979,16642054,16640101
16642354,16642801,16642985,16640993
16640801,16641927,16638740,16639376
16640954,16640600,16643219,16639891
16638907,16639738,16639675,16639351
16638710,16641432,16639487,16640587
16638958,16635285,16638894,16639013
16637167,16638463,16637354,16637413
16636048,16638514,16639521,16638680
16635563,16636484,16635481,16635076
16636411,16636543,16635324,16636615
16635980,16635285,16632828,16637810
16637260,16637554,16635191,16637832
16636539,16638041,16635558,16639679
16637571,16634969,16636057,16637554
16640638,16638352,16639009,16639986
16638791,16637349,16639146,16637725
16639146,16639282,16640331,16640233
16637925,16637332,16638032,16639870
16639806,16639150,16639337,16640894
16641539,16640672,16640033,16641419
16639832,16639294,16640672,16639402
16638907,16639960,16638168,16637703
16641543,16638168,16640416,16642665
16641500,16641564,16642225,16643821
16642200,16642468,16642980,16643338
16643577,16643569,16645283,16642366
16640160,16640587,16638509,16641543
16638877,16638757,16640126,16636433
16641547,16638544,16639341,16639337
16638458,16638015,16637520,16639444
16638301,16638488,16640016,16639901
16639440,16637571,16638463,16638740
16640170,16640519,16637929,16637998
16638505,16640174,16637912,16637832
16637161,16638757,16637550,16636714
16638429,16640255,16637703,16638526
16637542,16638263,16638958,16639819
16638259,16640433,16638117,16639000
16642468,16641398,16640954,16640314
16639427,16639235,16639133,16637656
16637870,16636744,16637499,16638488
16636181,16635558,16637883,16638092
16636867,16637264,16638143,16638518
16638318,16639141,16637537,16637405
16636888,16637713,16636300,16635229
16641547,16637878,16640118,16639751
16640187,16640425,16639811,16639815
16641347,16639772,16641074,16640079
16642763,16642170,16640374,16641973
16639874,16639158,16637303,16639760
16639806,16640937,16641837,16640062
16639487,16640408,16641218,16640276
16641508,16639559,16640750,16643381
16642434,16642067,16640758,16641709
16642524,16642621,16640771,16642075
16640191,16638373,16640174,16640314
16638007,16638352,16638458,16637986
16639303,16638122,16638680,16636757
16638297,16636155,16636603,16639986
16640962,16641620,16640182,16640284
16639874,16641590,16641581,16640716
16642456,16644362,16644563,16643509
16641573,16642285,16643927,16641364
16639051,16639060,16638480,16637686
16640451,16638822,16638578,16639931
16640412,16638117,16639508,16640911
16640126,16641888,16641086,16640041
16638924,16639738,16638757,16637064
16638390,16635529,16635387,16637520
16639857,16639931,16641632,16640126
16640915,16643095,16641023,16638382
16639658,16638748,16639150,16639478
16637550,16638437,16636257,16638518
16640079,16639550,16637179,16640642
16642968,16642106,16642528,16642678
16639436,16641368,16640293,16639525
16637810,16636407,16638894,16637772
16637764,16636871,16638907,16640932
16638799,16639789,16638757,16640818
16641641,16641086,16639163,16642477
16638156,16640314,16639184,16641666
16639133,16637201,16638232,16638578
16639576,16637320,16636625,16639294
16641785,16641338,16640016,16641594
16641180,16641641,16639188,16641283
16640813,16639747,16638987,16637976
16640318,16640113,16639235,16639038
16637853,16639372,16639965,16640280
16644085,16641944,16642106,16644648
16643419,16642989,16643249,16643952
16642259,16641717,16641193,16640784
16643121,16641116,16641632,16642579
16641517,16641368,16639601,16639726
16642639,16643770,16641074,16639658
16642839,16643488,16641777,16643611
16644815,16643057,16642566,16644418
16642826,16642600,16644009,16643351
16639286,16640818,16642029,16641905
16641726,16642225,16642037,16642089
16641270,16641142,16641641,16641351
16641150,16638228,16638774,16639158
16643219,16643761,16640178,16645237
16639436,16641611,16641385,16641334
16637520,16637426,16638561,16639154
16637235,16635332,16637409,16637093
16639811,16638655,16639700,16640506
