136187,137032,137374,138069
140424,140872,141460,139588
142838,141400,141302,142241
142100,138598,139101,140356
139332,140385,139281,142518
137791,135646,136269,135808
138269,137762,140919,137182
137510,139766,137911,137609
140053,141123,141063,140261
141336,143060,140424,143619
141652,140487,141861,143042
141281,138684,139937,140095
139719,139827,140496,138820
141089,141878,139366,142582
142130,139247,141985,141618
141499,139780,139571,141664
138593,138547,138824,138525
137135,140449,139715,139937
138405,140138,141443,140453
140824,138978,139698,139186
143640,142540,142185,143298
143021,142544,142722,142578
142219,142620,140151,142074
143230,140356,140432,140595
142514,140411,141708,140568
142288,142045,140650,141093
138572,140227,139575,139507
138661,138363,138794,138227
138726,140526,139673,140581
142714,140777,139434,139071
142991,143034,143038,142233
143606,144156,142859,145035
141277,146639,145363,143922
143239,144062,141920,143934
141311,145389,143649,144407
142326,142164,141852,143239
144877,142744,142062,141584
143541,143209,144148,143700
139054,139459,138060,140244
141806,141294,140475,140526
141294,138388,139920,139259
141460,139480,140637,141362
142466,141281,142445,144980
140974,140322,141524,141704
138388,138380,139332,138257
138201,137920,138026,140688
139907,141738,139554,141255
143158,141712,142189,139822
141977,142637,142889,141742
143273,142500,142599,143810
142876,140202,143435,143145
141977,142813,144019,142377
142130,140995,140743,144403
142019,141554,142727,140688
141021,139869,141673,140688
143695,138653,141004,140564
142403,139856,142591,141994
142062,140680,141857,141592
141823,142599,142825,142544
139340,143367,140671,142727
145039,141507,142825,143708
143277,142284,140726,140240
142629,144019,143524,141226
143367,143806,142612,142983
141929,144356,142458,141635
139485,139702,139178,140304
143162,141622,140991,143414
142386,142036,143973,142275
142185,142403,145052,143213
143158,140927,141302,143175
141554,140807,143196,141630
139766,142053,139575,142322
142957,144203,144314,143046
141370,142151,141123,142147
143069,140035,141345,142561
142096,142961,142296,144399
142011,142377,144690,140347
142411,142479,144745,144438
144438,144425,144847,144161
140466,140671,141874,141733
142791,143990,142548,143243
140936,140326,143427,142019
142454,142646,144220,142233
143704,143371,143806,144241
139224,141029,140756,142074
141869,140589,139895,141135
141584,142049,141179,143141
138572,138969,140513,140278
144011,141285,141626,142210
140390,139012,141226,140970
141946,141981,141810,142096
141192,141400,141699,143192
143196,141238,143333,144237
142322,141281,142868,141306
138022,137459,137941,139924
137531,138299,138623,137476
143431,140931,141101,140005
142449,141567,143107,140432
142254,140436,143302,141844
141234,138610,140005,140074
142185,141490,143077,141920
139656,140999,140551,142407
140231,141187,141379,139144
137745,136695,138060,143081
138299,139805,137766,138705
136299,137569,135595,138176
136521,138947,137075,138316
140163,138163,140129,139459
137455,139310,139429,138769
142944,140083,141575,140555
135408,136832,137203,136443
137924,137237,136273,136145
140483,139063,140483,140274
144138,142134,139793,139869
142616,143371,142739,141541
144472,143439,144680,144902
140415,140735,140765,139878
144915,141677,143354,142978
141942,141601,140697,139797
139605,140385,139639,136273
138525,137694,139063,137770
139545,139515,138713,138568
137173,138146,136755,139272
136460,134298,135275,134281
140868,138709,141691,137040
138128,137036,137327,138248
136841,139242,137723,135761
134524,133760,133641,133850
139050,137493,138274,138845
140936,141473,142415,138470
140202,137357,138440,139186
138210,139302,138193,138487
139156,139865,140108,140931
141746,139122,143120,140018
139131,138159,138415,135791
139216,137825,139497,136862
141899,138909,138824,140066
138589,139537,139770,140680
141448,142906,142130,141584
139895,140322,140253,143913
140039,138995,141016,139344
141135,141175,140978,141869
136691,140049,139298,139139
139025,139971,139929,139276
137237,140790,138555,139780
139912,138436,138692,139139
142411,141950,143746,142629
140957,142398,143128,140940
144066,142710,142309,143251
143333,143452,141878,144199
141042,141059,141016,140927
143141,142808,145128,144864
142151,143175,141767,143678
142318,141153,143268,142330
142488,143410,143827,143021
143021,140705,140394,141230
144049,141793,142330,140688
141127,141571,141494,141929
142612,141908,143311,141916
142471,142159,143691,140748
142479,142650,142296,144335
140760,140760,144762,140663
140129,141175,142688,138896
142548,141691,143717,140919
143325,139975,141712,141960
142428,140850,143298,143277
142893,142420,146438,143520
141687,140470,143384,143499
139003,140117,140462,140078
143418,145555,144561,143780
141660,142705,142275,141486
139732,137092,140534,137808
140504,139298,141209,140240
141503,142189,142386,143473
142697,138342,138705,142834
142206,141605,141255,142159
140692,142390,140944,142919
142783,141158,141076,141183
139037,138939,139050,139997
141964,139207,140492,141977
142817,141486,143401,141810
144779,141541,141687,144830
142364,143298,143606,141712
140799,141055,139895,141831
138449,138376,138064,137190
143448,141448,144130,140466
143124,142970,142586,139784
142650,140087,140398,143831
141964,141349,142864,142364
139298,140577,140223,141596
143268,143657,144045,142936
141677,142582,141746,141443
140739,139903,141618,140931
140739,142147,141908,142889
137305,137894,139605,140104
141643,143256,141643,142449
142808,143704,141639,140970
139818,140697,139719,137340
140261,139404,139882,138329
139161,142267,140022,138947
138235,137382,139353,137988
136917,140356,139404,139647
138947,140322,141524,142176
141298,140811,141592,143384
140248,139895,139259,136985
139207,136900,137613,136051
137245,137353,136721,137578
139515,137412,137586,137638
135650,137979,135654,137890
141196,141435,140053,139728
141977,138436,140739,139212
140658,137842,140445,138593
139327,139152,139520,137319
139118,138572,139630,139741
138128,139639,139485,138790
139268,141721,143230,141012
139020,138193,138342,137327
140794,138747,139459,139605
141647,139054,141418,137728
137148,137804,139234,135753
135164,135582,135736,135889
135996,138692,139080,135373
138619,135364,137561,134993
138138,138274,139588,137484
139220,139865,139788,140227
139724,139753,139234,142100
142821,142535,141840,140799
139664,136439,135962,136657
140526,139165,141055,138184
140845,140185,139451,138282
142531,138445,138474,138824
140811,138466,137182,140726
140436,140018,140876,139080
140043,138943,140521,138018
137941,140322,140104,140210
140509,136802,140210,140415
139255,140257,140521,141558
138210,136665,139020,135237
134942,138653,137353,139003
135876,136077,136934,137378
139588,136085,139958,137374
139289,139400,138883,140035
135173,136576,135002,137114
136665,139736,138440,138508
141251,139784,139762,138913
137173,139173,137800,137357
136068,139537,139374,139298
140104,139251,141733,139992
137903,140697,140364,140850
141835,141691,140001,138585
141123,142087,141716,143000
137442,139156,138555,137672
141046,140449,140504,140953
139848,140595,141050,140646
141217,140667,138999,143649
143196,143046,142189,141016
144233,140411,141370,137774
140334,139230,139827,140560
142168,142164,141533,142432
142608,141328,140210,141681
143145,143640,141431,144980
142210,142198,142062,141089
143422,142070,142466,140987
143917,144667,144438,142326
139251,138769,141985,140001
138180,137467,138551,141404
138517,137169,140053,137796
137651,136606,137331,136828
142540,140624,140018,140722
144195,140581,143840,142305
142045,144237,143490,143990
143060,142650,143734,144053
141183,140270,141149,141076
142949,141981,142176,142915
144749,142176,142633,142966
142258,141699,141835,144352
140820,140555,140458,142377
140449,141357,139558,140172
137267,135420,136887,137279
137353,136824,137122,137774
140117,138487,138026,136409
140244,140462,139186,138926
138401,137916,139152,139579
136729,139212,139566,137493
139924,137967,138474,137706
139054,139724,139844,139285
140769,141281,140168,139429
139647,137988,140475,136704
138564,138957,138615,138947
139520,142586,139724,139438
139963,142091,141499,142335
140134,139673,142104,139780
141192,140914,139762,140760
138462,140014,139046,136989
141016,140841,140765,138047
139230,139899,139493,140893
138542,137267,140026,137395
140589,138555,138764,138623
135198,137092,136529,137770
138807,137643,136943,135988
139788,139690,138986,138380
139639,139749,139822,139387
139156,140811,138073,138090
138615,140172,141588,141592
139583,141687,142561,141886
136460,136538,138252,138500
137399,139029,139592,137894
140291,138445,139012,140210
137937,138619,136183,139050
138419,138086,137254,138146
138274,140828,139042,140151
141106,142373,143226,141226
144229,143120,141673,140095
143985,141435,142301,143567
140701,140965,139340,141362
139332,139429,138905,139485
136716,136273,136998,134866
137531,135152,136443,136678
136529,138244,138043,134528
138559,138013,138969,138849
138474,136870,137331,138423
138961,139890,138777,138320
138951,139520,139988,139242
141114,140453,140159,141537
142130,141704,140982,141772
142693,141465,141729,141827
144591,142322,143857,144531
147513,144212,145321,144360
142633,142415,142284,142023
144156,141080,142219,140948
143298,143960,143008,142756
140752,141452,143256,141840
142527,141264,141025,140278
142198,142531,142804,142859
139207,141721,141238,142458
138210,138312,138286,136460
141925,140274,138815,140646
137361,139336,138316,138176
141691,139507,142151,139442
139230,137706,138227,137851
139472,138308,139276,143422
138606,138930,138419,140334
139784,139251,138696,138542
139596,138786,140974,138670
135633,136580,136934,136542
141234,141004,140163,141537
133176,136009,137719,137497
137723,140343,138837,138684
142531,140146,140572,141281
140138,140432,139503,140231
139165,138957,139463,139749
141899,141251,141545,142932
139537,141981,139890,140407
139003,139332,140794,137036
137237,139054,136777,138957
137711,140121,138261,141681
140982,137719,138879,139144
135535,134375,134759,138363
138999,141230,138849,141452
140756,140202,141268,141443
140339,141131,139975,140709
140398,138871,138820,139596
139306,140326,138453,139165
141789,141311,142910,144940
139139,141903,141524,141281
139063,137186,139353,137250
137169,139105,140312,139442
126901,137830,146673,185657
120171,126317,145759,152670
122606,128096,146630,158941
128429,133833,154137,162733
123954,132916,151263,154833
122298,131594,150400,153284
125660,129908,147560,154705
130932,134230,153426,160382
132647,136439,151941,160920
123212,129154,145444,157132
124180,127004,145901,152465
134085,134213,156304,159781
133487,134904,155639,160433
124854,129986,148212,154952
123476,130898,145679,153481
133667,139639,151625,160101
139912,143592,159883,166785
125818,133326,147795,153962
120183,125477,141691,147346
128266,131091,148929,157000
134439,136960,156931,162511
122806,125046,143145,151412
120558,121224,141601,145632
128378,129823,147846,158842
131359,132399,155801,163279
121962,128795,146328,153489
119987,122810,143973,148204
126526,125093,149279,153720
130122,126970,151369,158744
125826,123642,146561,155610
120230,121356,144271,152009
123195,124240,145670,286295
946699,675133,240205,235513
989091,701737,236494,223369
1009588,721794,251044,238584
1007916,719964,244232,228099
1019364,730189,250212,235841
1017662,729702,241161,227045
1028514,740977,247861,233670
1026245,741957,245247,228944
1037421,750429,247401,233210
1035479,753765,244198,229439
1043209,763107,248578,237487
1052299,768972,250775,236691
1052154,768136,249376,234903
1055946,772563,248945,232501
1058207,777584,248864,236873
1065024,781372,248062,238162
1061406,777094,245106,230667
1068888,784516,249180,233870
1064499,784759,245234,230514
1077440,791431,251876,236571
1069608,783773,242619,230859
1085123,792488,253714,233248
1079275,790517,246765,230253
1093373,804368,260893,243793
1082035,794100,248766,232169
1092250,809875,254021,239019
1081565,805054,244790,229153
1097877,819481,258531,241148
1091543,811619,249820,233802
1097477,815049,254487,240308
1095518,813612,248331,232544
1097122,820092,252716,239121
1099686,817890,250830,234234
1099899,827224,254606,238238
1094542,821239,246531,231533
1098205,825355,251112,235500
1099037,819498,251671,237322
1098252,816543,250229,236537
1098330,818291,251018,235197
1098006,817476,246974,236179
1105342,821533,256419,242077
1097369,813227,247520,230364
1100019,818956,250946,235730
1093577,814968,245618,230334
1105662,825291,255911,241036
1096512,813765,245631,227976
1105112,820782,255403,237569
1094707,812226,244837,230283
1106190,825351,259179,242244
1098628,811321,245614,230181
1103819,815877,245887,230975
1098167,815536,243510,227647
1104592,824067,256568,241872
1104211,812994,248997,232966
1108315,822420,251325,237074
1101316,818735,247785,230424
1110325,814008,243123,227703
