354,64482,16766,5,8,23
418,64514,16798,11,10,65533
370,64474,16820,7,65535,65528
378,64478,16814,15,65531,0
390,64480,16872,16,3,8
370,64530,16804,18,1,9
310,64520,16848,11,10,65522
302,64510,16818,17,5,65529
324,64506,16820,13,6,10
376,64522,16772,15,5,65511
344,64510,16798,25,65535,10
336,64506,16820,18,0,13
360,64564,16866,13,65527,65532
366,64502,16830,14,12,3
344,64502,16806,14,2,7
342,64474,16762,5,8,65535
360,64458,16806,13,7,3
328,64472,16830,8,65530,65528
324,64470,16836,4,65535,20
348,64492,16780,4,65530,65514
348,64468,16796,5,65532,65529
358,64464,16826,7,0,5
370,64470,16826,12,65529,65524
372,64480,16828,6,0,65530
352,64498,16762,11,1,13
384,64524,16758,6,9,19
364,64548,16848,11,65534,4
360,64530,16800,11,65535,65535
340,64498,16818,6,2,25
360,64462,16832,0,6,65523
346,64490,16836,14,65534,3
342,64534,16820,13,65535,8
382,64516,16832,0,1,65526
358,64522,16826,6,65530,65529
372,64506,16828,11,65524,65528
362,64512,16822,13,65535,65528
358,64506,16788,3,65524,9
320,64500,16820,65534,65524,65531
336,64484,16790,6,65527,65535
348,64494,16814,14,3,65532
364,64502,16782,16,0,4
316,64462,16742,9,65525,6
306,64478,16824,8,65532,65531
318,64466,16824,9,65533,3
280,64454,16790,11,3,1
314,64468,16828,9,65535,65513
338,64474,16842,8,65535,65517
344,64502,16792,6,6,8
376,64490,16802,7,12,2
340,64446,16792,2,8,2
310,64488,16816,2,3,7
290,64488,16822,8,65530,65535
312,64500,16842,8,65524,1
346,64502,16854,12,65530,18
316,64490,16832,20,65528,3
338,64490,16866,19,7,3
322,64504,16778,16,1,5
338,64510,16824,11,65530,14
330,64480,16818,15,3,65533
318,64486,16748,23,6,65522
326,64460,16826,14,11,65529
336,64440,16836,17,65532,65525
366,64472,16872,15,0,65518
334,64476,16786,18,65534,65525
340,64480,16818,12,65532,6
296,64474,16852,12,11,1
292,64498,16794,11,14,65533
306,64478,16854,12,6,15
364,64496,16846,7,4,8
342,64486,16832,8,8,65533
316,64480,16848,18,65534,2
316,64482,16852,10,3,11
320,64458,16828,3,65529,0
362,64486,16782,10,65535,65531
334,64476,16806,13,65534,65534
360,64456,16748,12,65526,65528
348,64488,16850,8,10,65535
344,64472,16868,11,13,10
328,64504,16856,12,8,11
338,64492,16880,6,12,3
374,64494,16784,6,10,65527
316,64466,16752,19,65532,16
362,64490,16794,12,65527,4
416,64484,16746,6,65531,65527
364,64520,16794,6,13,4
356,64562,16742,6,65535,3
386,64506,16754,7,0,65528
360,64488,16736,2,2,65534
346,64484,16736,8,2,4
378,64456,16764,13,14,4
400,64486,16800,6,3,2
366,64494,16870,8,65528,3
350,64514,16830,12,6,4
326,64488,16852,17,1,5
332,64520,16832,11,14,65533
310,64496,16742,15,3,10
356,64502,16808,12,11,1
346,64490,16808,10,0,65535
328,64530,16776,15,7,9
362,64510,16862,11,11,65531
370,64494,16854,15,6,1
374,64506,16776,9,2,5
326,64514,16742,14,8,21
354,64474,16784,12,9,65533
346,64462,16746,14,65534,65531
328,64478,16772,18,65534,65531
340,64444,16840,17,65533,65526
