144510,141016,143086,142603
144113,0,142155
145291,146297,145560,144953
144923,145973,144860,142595
143960,143861,144309,142927
140629,144032,144007,144676
143529,142578,144459,144002
141511,146114,145026,145994
145014,143836,144741,143302
144830,144804,142083,145048
146332,145478,145994,144331
143541,144591,145299,143550
143537,141511,144480,143243
146664,143913,144165,141767
144229,143998,145338,146045
144399,144271,143069,143333
141960,143734,142223,141550
140718,141729,140231,142066
144100,145116,141106,145495
142356,142219,142783,142420
141558,139895,138197,142620
141891,141264,142040,142902
141750,141708,142206,144195
141699,140876,140134,140214
140705,143478,141494,142834
139899,141315,139916,138411
143623,141567,142352,143571
139980,140637,139797,141524
143558,139702,141349,139839
141998,141465,142578,140991
140330,138521,141302,137497
139101,137340,139797,139016
141784,139861,138978,138896
140100,138176,137698,138056
138107,143251,142544,144872
140965,141264,142927,141789
140373,140326,141400,139890
141916,139173,142646,141025
138559,140343,140492,140646
139084,137694,138163,139997
141033,142483,141908,141422
140479,139660,140709,139882
143712,142961,143482,143742
142398,144173,141106,143567
141460,140005,142011,141742
139912,140961,139865,143717
142893,141664,141238,143302
143325,139139,139793,140765
144335,141063,141844,142087
143205,141213,141989,141366
141861,143021,141908,143516
140214,142172,142369,142411
143939,142569,143610,140100
145947,142735,143359,144616
141084,140799,140534,140163
141776,142267,142172,141067
141784,140748,140577,141123
141742,143533,140756,144066
142356,140811,144250,142271
139958,141187,141264,142603
140718,139511,141021,140261
139694,140057,140411,140334
143315,142944,143042,142458
142424,142688,139899,143844
141733,142680,143998,142227
141366,140121,140462,140589
144271,143285,143922,143588
145218,145632,144574,144749
142510,142872,141196,141763
144800,143064,142386,141622
143162,144565,141981,142834
144314,142705,141869,144459
143251,141404,141545,140022
142817,142079,140671,143363
145039,145218,145922,145452
144707,146059,145811,148639
145133,143461,145930,142885
146379,145926,147389,143405
141899,144949,145452,145755
145960,144715,145406,146703
145282,145107,144510,146489
144271,145448,144758,145994
143175,141972,142023,142185
143285,142168,142322,142049
141579,143853,141315,144476
144638,142091,142752,142701
141196,141652,142356,142074
141903,142164,140854,141708
143038,141664,140765,140684
141387,142796,143333,142910
140168,140295,140885,141886
140658,142330,141400,141315
141878,141285,141374,143158
140688,142847,141277,145918
145534,142130,143516,143956
141601,143000,141486,141435
141814,140351,140526,139822
142876,143742,141131,141712
142796,139753,140910,139562
140833,138329,139110,138986
139899,141072,139404,140709
138913,137757,137643,138405
140931,140129,140820,139848
143755,144326,141503,142796
142510,140312,140612,139975
139715,138773,139984,139566
139404,140948,140347,139647
139463,140129,138282,139207
141021,141844,142215,140227
138820,142168,140049,142773
138496,139732,140547,141118
142313,140845,140790,138692
143337,142049,142028,141933
141669,141383,143448,139954
144817,142906,143052,142608
142176,143823,143853,142189
145435,147039,143666,146698
143875,145018,143247,142275
141763,142591,140880,141664
140560,144877,144241,142233
144220,144796,145090,145799
